188.97	162.0222222222222
188.995	161.77777777777777
189.02	161.22222222222223
189.046	161.11111111111111
189.071	162.22222222222223
189.096	161.46666666666667
189.121	161.9
189.147	161.93333333333334
189.172	162.3111111111111
189.197	162.14444444444445
189.222	162.9777777777778
189.248	162.56666666666666
189.273	163.15555555555557
189.298	164.66666666666666
189.323	164.14444444444445
189.349	164.7888888888889
189.374	165.94444444444446
189.399	167.5
189.424	166.88888888888889
189.45	168.5222222222222
189.475	171.0
189.5	170.62222222222223
189.525	172.38888888888889
189.55	174.44444444444446
189.576	177.45555555555555
189.601	186.44444444444446
189.626	195.24444444444444
189.651	214.22222222222223
189.677	239.44444444444446
189.702	264.73333333333335
189.727	295.6666666666667
189.752	324.76666666666665
189.778	353.8777777777778
189.803	386.68888888888887
189.828	415.93333333333334
189.853	439.56666666666666
189.879	465.2888888888889
189.904	495.52222222222224
189.929	522.8444444444444
189.954	546.9888888888889
189.98	568.1666666666666
190.005	579.1111111111111
190.03	583.8666666666667
190.055	590.7111111111111
190.08	592.0555555555555
190.106	593.9111111111112
190.131	598.0
190.156	598.5888888888888
190.181	595.5111111111111
190.207	597.1666666666666
190.232	600.1222222222223
190.257	600.7888888888889
190.282	609.7111111111111
190.308	609.2777777777778
190.333	607.0
190.358	612.0666666666667
190.383	621.5777777777778
190.409	628.1777777777778
190.434	632.5666666666667
190.459	638.2666666666667
190.484	638.1
190.51	632.0666666666667
190.535	636.4555555555555
190.56	640.0111111111111
190.585	641.7777777777778
190.61	649.0888888888888
190.636	653.4888888888889
190.661	650.1222222222223
190.686	654.9333333333333
190.711	644.5666666666667
190.737	650.1555555555556
190.762	650.0111111111111
190.787	655.1222222222223
190.812	660.6666666666666
190.838	662.1
190.863	660.1888888888889
190.888	654.2666666666667
190.913	656.0333333333333
190.939	656.2
190.964	661.7888888888889
190.989	667.6888888888889
191.014	654.2888888888889
191.04	656.4222222222222
191.065	664.7666666666667
191.09	663.0333333333333
191.115	656.0333333333333
191.14	657.1
191.166	662.3444444444444
191.191	657.8333333333334
191.216	657.0222222222222
191.241	652.4666666666667
191.267	651.4666666666667
191.292	648.6
191.317	653.5
191.342	655.9111111111112
191.368	648.5555555555555
191.393	657.5555555555555
191.418	644.0444444444445
191.443	642.2
191.469	640.9222222222222
191.494	639.6777777777778
191.519	638.9444444444445
191.544	640.5444444444445
191.57	637.5555555555555
191.595	637.8
191.62	638.1555555555556
191.645	641.5777777777778
191.67	643.9777777777778
191.696	651.2111111111111
191.721	647.2666666666667
191.746	648.6555555555556
191.771	664.1888888888889
191.797	668.5333333333333
191.822	691.4777777777778
191.847	719.9222222222222
191.872	765.4555555555555
191.898	809.4777777777778
191.923	827.6555555555556
191.948	843.1444444444444
191.973	850.5888888888888
191.999	839.6
192.024	845.7222222222222
192.049	868.1111111111111
192.074	908.3111111111111
192.1	949.8555555555556
192.125	968.2777777777778
192.15	953.3444444444444
192.175	885.2444444444444
192.2	816.6333333333333
192.226	770.5444444444445
192.251	720.3555555555556
192.276	695.2777777777778
192.301	683.0888888888888
192.327	670.4
192.352	661.7777777777778
192.377	654.7444444444444
192.402	651.9222222222222
192.428	644.1777777777778
192.453	645.1777777777778
192.478	636.7444444444444
192.503	630.0888888888888
192.529	627.7333333333333
192.554	615.3333333333334
192.579	609.7666666666667
192.604	611.3111111111111
192.63	614.1555555555556
192.655	608.9222222222222
192.68	601.5555555555555
192.705	608.7111111111111
192.73	609.9222222222222
192.756	609.2444444444444
192.781	609.7555555555556
192.806	621.2111111111111
192.831	630.2888888888889
192.857	642.8333333333334
192.882	674.4
192.907	705.0
192.932	751.9555555555555
192.958	792.5666666666667
192.983	815.1777777777778
193.008	823.0888888888888
193.033	839.2555555555556
193.059	836.7111111111111
193.084	846.5777777777778
193.109	877.2666666666667
193.134	905.8888888888889
193.16	952.6222222222223
193.185	977.8333333333334
193.21	951.5222222222222
193.235	884.2111111111111
193.26	796.6555555555556
193.286	721.7555555555556
193.311	692.1111111111111
193.336	659.6
193.361	630.5555555555555
193.387	619.8888888888889
193.412	617.5222222222222
193.437	612.1777777777778
193.462	608.6222222222223
193.488	599.2222222222222
193.513	593.0777777777778
193.538	584.7333333333333
193.563	591.7888888888889
193.589	587.9
193.614	589.9444444444445
193.639	590.5666666666667
193.664	586.0444444444445
193.69	583.1888888888889
193.715	580.0111111111111
193.74	582.4666666666667
193.765	587.7333333333333
193.79	579.7666666666667
193.816	579.2666666666667
193.841	577.8111111111111
193.866	574.5
193.891	569.1
193.917	569.6
193.942	577.4111111111112
193.967	577.8222222222222
193.992	572.6555555555556
194.018	566.7888888888889
194.043	566.9444444444445
194.068	567.9
194.093	575.4666666666667
194.119	571.8666666666667
194.144	564.6
194.169	571.7
194.194	569.1444444444444
194.22	564.0
194.245	561.2555555555556
194.27	564.5333333333333
194.295	566.4444444444445
194.32	567.3555555555556
194.346	566.3555555555556
194.371	562.9222222222222
194.396	559.2
194.421	562.7777777777778
194.447	554.4333333333333
194.472	551.8666666666667
194.497	552.9222222222222
194.522	555.7111111111111
194.548	550.9333333333333
194.573	549.2444444444444
194.598	551.7
194.623	551.2111111111111
194.649	547.7
194.674	546.8222222222222
194.699	543.7666666666667
194.724	547.1888888888889
194.75	540.8
194.775	542.3
194.8	546.7888888888889
194.825	548.3444444444444
194.85	539.1222222222223
194.876	540.1666666666666
194.901	535.6222222222223
194.926	535.7111111111111
194.951	534.3
194.977	533.5444444444445
195.002	532.3333333333334
195.027	533.3444444444444
195.052	534.3777777777777
195.078	536.6555555555556
195.103	532.3222222222222
195.128	525.7444444444444
195.153	532.7
195.179	530.4333333333333
195.204	530.2666666666667
195.229	532.4111111111112
195.254	527.2111111111111
195.28	526.8888888888889
195.305	524.5
195.33	533.3
195.355	525.4444444444445
195.38	525.8333333333334
195.406	526.9222222222222
195.431	525.2333333333333
195.456	529.6333333333333
195.481	530.0
195.507	525.7666666666667
195.532	522.4888888888889
195.557	519.4666666666667
195.582	526.9333333333333
195.608	526.0666666666667
195.633	528.3666666666667
195.658	521.9111111111112
195.683	524.7666666666667
195.709	515.8111111111111
195.734	519.2111111111111
195.759	518.5666666666667
195.784	520.0111111111111
195.81	512.9444444444445
195.835	517.4555555555555
195.86	519.0555555555555
195.885	512.6888888888889
195.91	516.8666666666667
195.936	514.5555555555555
195.961	513.2222222222222
195.986	521.3777777777777
196.011	521.1
196.037	514.6777777777778
196.062	511.02222222222224
196.087	510.4111111111111
196.112	506.14444444444445
196.138	503.4
196.163	509.18888888888887
196.188	507.18888888888887
196.213	504.2888888888889
196.239	509.4
196.264	507.53333333333336
196.289	510.24444444444447
196.314	507.47777777777776
196.34	507.85555555555555
196.365	506.02222222222224
196.39	504.9555555555556
196.415	510.2888888888889
196.44	508.23333333333335
196.466	499.8666666666667
196.491	502.7
196.516	501.96666666666664
196.541	504.0777777777778
196.567	503.7111111111111
196.592	513.3777777777777
196.617	505.8
196.642	510.18888888888887
196.668	510.03333333333336
196.693	510.2888888888889
196.718	509.9111111111111
196.743	509.73333333333335
196.769	509.0
196.794	498.46666666666664
196.819	499.14444444444445
196.844	496.0
196.87	491.03333333333336
196.895	498.1
196.92	500.5
196.945	496.06666666666666
196.97	498.6
196.996	504.8888888888889
197.021	493.0111111111111
197.046	492.3
197.071	492.6666666666667
197.097	496.56666666666666
197.122	491.64444444444445
197.147	494.1111111111111
197.172	489.1111111111111
197.198	489.0
197.223	484.6111111111111
197.248	486.0
197.273	486.52222222222224
197.299	486.77777777777777
197.324	485.8666666666667
197.349	480.7111111111111
197.374	484.2111111111111
197.4	485.46666666666664
197.425	479.93333333333334
197.45	480.75555555555553
197.475	478.7888888888889
197.5	475.5
197.526	475.5
197.551	472.4111111111111
197.576	477.5111111111111
197.601	475.97777777777776
197.627	470.8888888888889
197.652	477.5111111111111
197.677	475.05555555555554
197.702	475.5
197.728	476.7888888888889
197.753	478.02222222222224
197.778	475.1777777777778
197.803	471.4111111111111
197.829	475.1777777777778
197.854	474.3666666666667
197.879	471.8666666666667
197.904	465.56666666666666
197.93	467.73333333333335
197.955	468.27777777777777
197.98	474.05555555555554
198.005	466.5444444444444
198.03	469.02222222222224
198.056	472.0444444444444
198.081	466.1666666666667
198.106	470.18888888888887
198.131	469.9555555555556
198.157	468.34444444444443
198.182	473.93333333333334
198.207	466.3666666666667
198.232	465.03333333333336
198.258	471.94444444444446
198.283	464.27777777777777
198.308	461.85555555555555
198.333	465.8888888888889
198.359	462.93333333333334
198.384	462.34444444444443
198.409	454.4
198.434	458.7
198.46	457.6222222222222
198.485	460.7888888888889
198.51	462.4222222222222
198.535	459.47777777777776
198.56	454.0777777777778
198.586	454.35555555555555
198.611	455.27777777777777
198.636	451.46666666666664
198.661	451.2111111111111
198.687	454.22222222222223
198.712	453.76666666666665
198.737	458.73333333333335
198.762	458.75555555555553
198.788	449.05555555555554
198.813	454.9
198.838	455.3333333333333
198.863	454.4
198.889	452.5777777777778
198.914	448.8777777777778
198.939	453.9222222222222
198.964	452.85555555555555
198.99	453.44444444444446
199.015	451.7
199.04	453.15555555555557
199.065	448.8333333333333
199.09	448.5
199.116	448.14444444444445
199.141	448.2888888888889
199.166	447.1333333333333
199.191	445.7
199.217	445.52222222222224
199.242	444.8
199.267	442.97777777777776
199.292	442.24444444444447
199.318	436.44444444444446
199.343	438.52222222222224
199.368	440.6333333333333
199.393	447.1111111111111
199.419	448.3777777777778
199.444	444.5
199.469	440.55555555555554
199.494	444.31111111111113
199.52	443.7
199.545	444.84444444444443
199.57	441.25555555555553
199.595	443.93333333333334
199.62	442.4222222222222
199.646	437.47777777777776
